Order_ID,Customer_Name,Category,Product_Name,Price,Quantity,Order_Date,Delivery_Status,City,Discount_Pct
FK-2771,Customer_1771,Beauty,Lakme Eyeliner,9594,1,04-01-25,returned,Bengaluru,9
FK-2772,,Beauty,Maybelline Lipstick,19540,3,Sep 11 2025,Pending,Mumbai,16
FK-2773,Customer_1773,Home & Kitchen,Milton Thermos,2618,1,19-02-26,Delivered,Pune,14
FK-2774,Customer_1774,Shoes,Adidas Sliders,₹6733,1,31-12-25,Delivered,Delhi,13
FK-2775,Customer_1775,Shoes,Puma Sneakers,,1,Jul 15 2025,Delivered,Bengaluru,26
2776,Customer_1776,Clothing,Jeans,12613,5,24-12-25,returned,Hyderabad,9
FK-2777,Customer_1777,Books,Atomic Habits,74999,2,30-07-25,Pending,,20
FK-2778,Customer_1778,electronics,HP Pavilion Laptop,₹42643,2,20-03-26,Pending,Pune,
FK-2779,Customer_1779,BOOKS,Rich Dad Poor Dad,₹66806,1,,Shipped,Bengaluru,15
FK-2780,Customer_1780,Electronics,HP Pavilion Laptop,Rs. 38050,1,25-12-25,returned,Mumbai,8
FK-2781,,BOOKS,Atomic Habits,65545,1,31-08-25,Delivered,Pune,1%
FK-2782,Customer_1782,Shoes,Adidas Sliders,Rs. 12199,3,05-10-25,Pending,Bengaluru,12%
FK-2783,Customer_1783,Clothing,Men's T-Shirt,66255,3,18-03-25,Shipped,BLR,26
FK-2784,Customer_1784,Electronics,Boat Airdopes,₹60700,1,06-09-25,returned,,17
FK-2785,,Electronics,Dell Mouse,74503,1,10-07-25,Returned,Gurgaon,5
FK-2786,Customer_1786,shoes,Nike Running Shoes,13380,1,Mar 14 2025,returned,Bengaluru,8
FK-2787,Customer_1787,Books,Rich Dad Poor Dad,₹21466,1,16-02-26,Pending,Kolkata,
FK-2788,Customer_1788,Electronics,Sony Headphones,40785,1,15-08-25,Canceled,Pune,18
FK-2789,Customer_1789,Beauty,Lakme Eyeliner,43599,3,,returned,Hyderabad,15
FK-2790,Customer_1790,Electronics,HP Pavilion Laptop,19815,two,13-12-25,delivered,Chennai,6
FK-2791,Customer_1791,Home & Kitchen,Bajaj Iron,54648,4,11-03-26,Pending,Kolkata,24
FK-2792,Customer_1792,Clothing,Jeans,13537,1,13-08-25,Shipped,Chennai,26
FK-2793,Customer_1793,Beauty,Lakme Eyeliner,47122,1,05-08-25,Pending,Mumbai,9%
FK-2794,Customer_1794,Electronics,Apple iPhone 15,61736,1,13-03-26,Shipped,Mumbai,3%
FK-2795,Customer_1795,Clothing,Jacket,68183,1,13-03-25,Returned,Hyd,23
FK-2796,Customer_1796,shoes,Adidas Sliders,₹11729,4,04-04-26,Canceled,Gurgaon,7
FK-2797,Customer_1797,beauty,Nivea Lotion,48837,1,05-04-25,returned,,19
FK-2798,Customer_1798,Books,Dune,20127,1,05-04-26,Delivered,Hyd,3
FK-2799,Customer_1799,Shoes,Adidas Sliders,7746,999,22-04-26,Pending,Bengaluru,14
FK-2800,Customer_1800,,Samsung Galaxy M14,-41196,2,27-11-25,Pending,,9
FK-2801,,Shoes,Adidas Sliders,17136,2,,Delivered,Pune,6
FK-2802,Customer_1802,shoes,Adidas Sliders,₹73586,3,04-01-26,returned,Pune,9
FK-2803,Customer_1803,Electronics,Dell Mouse,74476,1,25-02-25,Pending,BLR,20
FK-2804,Customer_1804,books,Dune,₹7823,3,20-06-25,returned,Delhi,23
FK-2805,Customer_1805,Books,Rich Dad Poor Dad,49807,3,25-01-26,Canceled,Hyderabad,6
FK-2806,Customer_1806,Clothing,Men's T-Shirt,26412,1,30-10-25,returned,Pune,23
FK-2807,Customer_1807,Beauty,Maybelline Lipstick,₹29962,4,03-01-26,Returned,,29
FK-2808,Customer_1808,electronics,Apple iPhone 15,-3118,2,10-03-26,returned,,26
FK-2809,Customer_1809,Beauty,Nivea Lotion,7878,3,24-05-25,delivered,BLR,3
FK-2810,Customer_1810,Shoes,Nike Running Shoes,994,1,27-07-25,returned,Hyderabad,17
FK-2811,Customer_1811,Shoes,Nike Running Shoes,38788,1,26-04-26,Pending,Hyd,28
FK-2812,Customer_1812,Clothing,Saree,Rs. 20520,1,06-04-26,Delivered,BLR,10
FK-2813,Customer_1813,SHOES,Adidas Sliders,31549,2,07-09-25,Pending,,N/A
FK-2814,Customer_1814,BOOKS,Rich Dad Poor Dad,68130,1,07-01-25,Returned,Kolkata,9
FK-2815,Customer_1815,Electronics,Boat Airdopes,21142,1,,Delivered,Gurgaon,5%
FK-2816,Customer_1816,Clothing,Jacket,Rs. 53955,1,Jul 13 2025,Canceled,Pune,29
FK-2817,Customer_1817,Clothing,Jeans,41871,2,18-01-25,delivered,Bengaluru,8
FK-2818,Customer_1818,,Sony Headphones,24274,1,06-05-25,Returned,Mumbai,28
FK-2819,Customer_1819,Home & Kitchen,Bajaj Iron,45689,1,15-03-25,delivered,Bengaluru,4
FK-2820,Customer_1820,Books,Python Crash Course,27792,1,18-06-25,Delivered,Pune,4
FK-2821,Customer_1821,Home & Kitchen,Prestige Cooker,6890,two,22-12-25,returned,Mumbai,NULL
2822,Customer_1822,Electronics,Sony Headphones,35333,2,28-02-26,Pending,Pune,3
FK-2823,Customer_1823,Beauty,Lakme Eyeliner,₹56366,2,04-11-25,delivered,BLR,3%
fk-2824,Customer_1824,Shoes,Nike Running Shoes,16438,2,22-04-25,Shipped,Hyd,22
FK-2825,Customer_1825,Home & Kitchen,Prestige Cooker,66790,1,03-03-26,delivered,Mumbai,21
FK-2826,Customer_1826,Books,Dune,Rs. 45246,1,Nov 10 2025,Returned,Gurgaon,13
2827,Customer_1827,Shoes,Adidas Sliders,-41655,3,08-12-25,Canceled,Hyd,18
FK-2828,Customer_1828,Shoes,Adidas Sliders,,2,11-08-25,returned,,4
FK-2829,Customer_1829,Shoes,Adidas Sliders,61229,1,28-11-25,returned,Chennai,
FK-2830,Customer_1830,Clothing,Jeans,8532,2,14-04-25,returned,Gurgaon,NULL
FK-2831,Customer_1831,Shoes,Adidas Sliders,64571,4,Feb 20 2025,Returned,BLR,3
FK-2831,Customer_1831,Shoes,Adidas Sliders,64571,4,Feb 20 2025,Returned,BLR,3
2832,Customer_1832,books,Python Crash Course,24325,1,30-03-25,Shipped,Hyderabad,7%
fk-2833,Customer_1833,Beauty,Nivea Lotion,₹16365,1,31-01-25,Shipped,,24
FK-2834,Customer_1834,Clothing,Jeans,,3,18-12-25,Pending,Mumbai,8
FK-2835,Customer_1835,ELECTRONICS,Sony Headphones,56130,3,14-11-25,Pending,,14
FK-2836,Customer_1836,,Boat Airdopes,40973,5,14-01-26,Returned,Mumbai,9
FK-2837,Customer_1837,Clothing,Saree,35031,2,18-12-25,Canceled,Chennai,14
FK-2838,Customer_1838,Electronics,Dell Mouse,17197,1,12-05-25,Shipped,Kolkata,9
FK-2839,Customer_1839,Clothing,Men's T-Shirt,₹53558,5,20-04-26,Delivered,Hyderabad,N/A
fk-2840,Customer_1840,electronics,Apple iPhone 15,20410,2,20-04-26,Canceled,BLR,18%
fk-2841,Customer_1841,Books,Dune,50514,1,19-02-26,Delivered,BLR,16
FK-2842,Customer_1842,clothing,Women's Kurta,7211,two,20-11-25,returned,Hyderabad,4
FK-2843,Customer_1843,electronics,Boat Airdopes,51327,1,07-02-26,Shipped,Pune,28
FK-2844,Customer_1844,home & kitchen,Bajaj Iron,37036,2,29-03-26,Pending,Chennai,N/A
FK-2845,Customer_1845,,Dell Mouse,34800,2,04-04-25,Canceled,Gurgaon,21%
FK-2846,Customer_1846,BEAUTY,Maybelline Lipstick,17849,1,31-01-26,returned,Hyderabad,0
fk-2847,Customer_1847,Shoes,Nike Running Shoes,-13465,2,20-02-26,delivered,Kolkata,19
FK-2848,Customer_1848,,HP Pavilion Laptop,52010,1,10-11-25,Shipped,Chennai,10
FK-2849,Customer_1849,Electronics,Samsung Galaxy M14,64878,-1,21-05-25,Delivered,BLR,
FK-2850,Customer_1850,beauty,Maybelline Lipstick,14597,1,30-06-25,Shipped,Delhi,24
FK-2851,Customer_1851,Clothing,Saree,Rs. 46764,1,14-07-25,Shipped,Hyd,21
fk-2852,Customer_1852,Clothing,Jacket,-44063,1,04-05-26,Delivered,Hyderabad,19
FK-2853,Customer_1853,Beauty,Maybelline Lipstick,46577,1,07-01-25,delivered,Kolkata,13%
FK-2854,Customer_1854,Shoes,Nike Running Shoes,24048,,31-08-25,Shipped,Delhi,15
FK-2855,Customer_1855,Electronics,Boat Airdopes,37278,1,31-03-26,Delivered,Bengaluru,
FK-2856,Customer_1856,Beauty,Lakme Eyeliner,13083,5,24-02-25,Returned,Delhi,0
FK-2857,Customer_1857,electronics,Apple iPhone 15,₹68515,1,20-02-26,Canceled,Hyderabad,3
FK-2858,Customer_1858,Shoes,Puma Sneakers,13840,2,16-01-26,Canceled,Mumbai,NULL
FK-2859,Customer_1859,Clothing,Men's T-Shirt,39038,1,19-03-26,Shipped,Kolkata,30
FK-2860,Customer_1860,Shoes,Nike Running Shoes,36285,1,16-12-25,Canceled,Mumbai,23
FK-2861,Customer_1861,Beauty,Lakme Eyeliner,₹9036,one,15-02-25,delivered,BLR,N/A
FK-2862,Customer_1862,electronics,Sony Headphones,41307,2,27-09-25,returned,,24
2863,Customer_1863,Shoes,Puma Sneakers,58646,3,Dec 03 2025,delivered,Hyd,N/A
FK-2864,,HOME & KITCHEN,Pigeon Gas Stove,66258,1,19-07-25,delivered,Kolkata,19
FK-2865,Customer_1865,Beauty,Lakme Eyeliner,43054,1,27-03-26,Shipped,Gurgaon,25%
FK-2866,Customer_1866,Home & Kitchen,Bajaj Iron,26035,4,Jul 02 2025,Canceled,,30%
2867,Customer_1867,Beauty,Lakme Eyeliner,55220,1,18-06-25,Canceled,BLR,13
FK-2868,Customer_1868,Shoes,Puma Sneakers,Rs. 29489,1,Jan 18 2025,returned,Kolkata,24
FK-2869,Customer_1869,Electronics,Apple iPhone 15,18454,1,27-04-25,Returned,Chennai,13%
FK-2870,Customer_1870,Shoes,Puma Sneakers,25465,1,17-11-25,Shipped,Mumbai,28%
FK-2871,Customer_1871,Books,Rich Dad Poor Dad,62107,2,May 12 2026,delivered,BLR,27
FK-2872,Customer_1872,Clothing,Men's T-Shirt,,1,07-10-25,Returned,Gurgaon,25
FK-2873,Customer_1873,beauty,Maybelline Lipstick,33567,3,,Returned,Chennai,23
FK-2874,Customer_1874,Shoes,Nike Running Shoes,59893,1,18-07-25,Pending,Kolkata,28
FK-2875,Customer_1875,Clothing,Women's Kurta,-44698,1,20-12-25,delivered,BLR,7
FK-2876,Customer_1876,Electronics,Sony Headphones,39882,1,06-03-26,delivered,Chennai,3
FK-2877,Customer_1877,Clothing,Men's T-Shirt,,1,05-01-26,Returned,Pune,23
FK-2878,Customer_1878,Shoes,Puma Sneakers,62956,3,07-12-25,Pending,Hyderabad,13
FK-2879,Customer_1879,Beauty,Nivea Lotion,Rs. 4074,,12-06-25,delivered,,2
FK-2880,Customer_1880,Home & Kitchen,Milton Thermos,₹38928,2,03-10-25,Pending,Hyderabad,8
FK-2881,Customer_1881,shoes,Nike Running Shoes,,2,20-06-25,returned,Gurgaon,6%
FK-2882,Customer_1882,Shoes,Nike Running Shoes,40420,1,15-01-25,Shipped,,28
FK-2883,Customer_1883,Home & Kitchen,Prestige Cooker,32300,1,11-12-25,returned,Chennai,18
FK-2884,Customer_1884,Beauty,Lakme Eyeliner,61236,1,12-02-25,Returned,,20
FK-2885,Customer_1885,Shoes,Adidas Sliders,₹36058,1,03-05-26,Pending,Gurgaon,17
FK-2886,Customer_1886,Electronics,Samsung Galaxy M14,22575,5,15-02-25,Shipped,Gurgaon,25
fk-2887,Customer_1887,Shoes,Adidas Sliders,6982,1,07-05-26,returned,Pune,9
FK-2888,Customer_1888,Books,Dune,57766,1,,Pending,Delhi,3
FK-2889,Customer_1889,Clothing,Men's T-Shirt,56264,1,31-05-25,Pending,Hyd,12
FK-2890,Customer_1890,Electronics,Apple iPhone 15,₹71910,4,25-06-25,delivered,Gurgaon,21
FK-2891,Customer_1891,Shoes,Adidas Sliders,44698,1,07-04-26,returned,Hyd,
FK-2892,Customer_1892,Books,Rich Dad Poor Dad,67587,3,15-09-25,Pending,Chennai,15%
fk-2893,Customer_1893,Books,Dune,-61208,1,27-04-25,Delivered,Chennai,N/A
FK-2894,Customer_1894,Clothing,Jeans,50063,1,Nov 22 2025,Shipped,Hyd,12
FK-2895,Customer_1895,Books,Python Crash Course,22259,2,08-10-25,delivered,Gurgaon,NULL
FK-2896,Customer_1896,Beauty,Lakme Eyeliner,900,2,25-05-25,Delivered,Hyd,29
FK-2897,Customer_1897,CLOTHING,Jeans,62235,two,05-03-26,Returned,Hyd,9
FK-2898,Customer_1898,Clothing,Men's T-Shirt,₹56108,1,May 26 2025,Pending,Hyd,2
FK-2899,Customer_1899,Shoes,Puma Sneakers,9990,1,01-04-25,Pending,Delhi,2
FK-2900,Customer_1900,Clothing,Women's Kurta,36689,2,06-02-26,Delivered,,9
FK-2901,Customer_1901,home & kitchen,Bajaj Iron,5594,1,12-01-26,Delivered,Delhi,8
FK-2902,Customer_1902,Clothing,Women's Kurta,54473,1,,delivered,Delhi,17
2903,Customer_1903,Clothing,Men's T-Shirt,₹69152,4,12-04-26,Delivered,Bengaluru,15
FK-2904,Customer_1904,Books,Dune,14159,2,Jan 13 2025,Canceled,Chennai,N/A
FK-2905,Customer_1905,Books,Atomic Habits,₹10948,1,13-01-26,returned,Delhi,2
FK-2906,Customer_1906,Shoes,Puma Sneakers,₹17735,1,16-05-25,delivered,Bengaluru,16%
FK-2907,Customer_1907,Electronics,Boat Airdopes,21330,2,06-03-25,Returned,Gurgaon,15%
FK-2908,Customer_1908,Books,Atomic Habits,27413,1,08-07-25,delivered,Pune,0
FK-2909,Customer_1909,Beauty,Lakme Eyeliner,40403,1,29-01-26,Pending,BLR,16
FK-2910,Customer_1910,Home & Kitchen,Pigeon Gas Stove,30484,2,28-12-25,Shipped,Chennai,4
2911,,clothing,Women's Kurta,Rs. 7717,1,,Shipped,Chennai,6
FK-2912,Customer_1912,Shoes,Nike Running Shoes,34859,1,28-12-25,Shipped,Hyderabad,24
fk-2913,Customer_1913,SHOES,Nike Running Shoes,36303,2,18-05-25,Canceled,Hyderabad,29
FK-2914,Customer_1914,Electronics,Samsung Galaxy M14,48519,4,05-07-25,returned,Delhi,6
FK-2915,Customer_1915,Books,Atomic Habits,26205,two,01-06-25,delivered,Hyderabad,13%
FK-2916,Customer_1916,Books,Dune,6635,2,29-01-26,Delivered,Pune,19
FK-2917,Customer_1917,Beauty,Maybelline Lipstick,3851,two,03-09-25,Shipped,Hyderabad,10%
FK-2918,Customer_1918,Books,Atomic Habits,17056,1,Mar 13 2025,Delivered,,24
FK-2919,Customer_1919,Books,Dune,35510,2,09-01-26,delivered,Gurgaon,11
2920,Customer_1920,Beauty,Maybelline Lipstick,24862,2,22-08-25,Shipped,Bengaluru,28
2920,Customer_1920,Beauty,Maybelline Lipstick,24862,2,22-08-25,Shipped,Bengaluru,28
FK-2921,Customer_1921,home & kitchen,Bajaj Iron,₹29999,2,19-12-25,returned,Gurgaon,30
FK-2922,Customer_1922,Beauty,Nivea Lotion,₹37760,1,Jan 19 2026,Shipped,Bengaluru,24
FK-2923,Customer_1923,Beauty,Maybelline Lipstick,31972,999,30-10-25,Shipped,Hyderabad,29
FK-2924,Customer_1924,,HP Pavilion Laptop,₹38491,1,04-12-25,Delivered,,30
FK-2925,Customer_1925,Books,Python Crash Course,18359,1,07-01-25,delivered,Chennai,24
FK-2926,Customer_1926,Books,Dune,63162,2,25-03-25,Canceled,Delhi,N/A
FK-2927,Customer_1927,Home & Kitchen,Prestige Cooker,63058,1,31-12-25,delivered,Delhi,13
FK-2928,Customer_1928,Home & Kitchen,Bajaj Iron,39001,1,18-10-25,returned,BLR,23
FK-2929,Customer_1929,Shoes,Puma Sneakers,₹18725,1,01-09-25,Returned,BLR,
FK-2930,Customer_1930,Books,Python Crash Course,9482,1,24-08-25,Shipped,Chennai,4%
FK-2931,Customer_1931,,Boat Airdopes,₹59213,1,25-08-25,Shipped,Chennai,12
FK-2932,Customer_1932,Electronics,Boat Airdopes,27907,2,May 07 2026,returned,BLR,15
FK-2933,Customer_1933,Shoes,Nike Running Shoes,67486,2,04-10-25,Delivered,Delhi,1%
fk-2934,Customer_1934,Beauty,Lakme Eyeliner,30990,1,19-11-25,delivered,BLR,29
FK-2935,Customer_1935,Beauty,Lakme Eyeliner,61309,-1,03-06-25,Shipped,Hyderabad,24
2936,Customer_1936,,Samsung Galaxy M14,Rs. 29324,1,05-01-25,Shipped,,28
FK-2937,Customer_1937,Beauty,Maybelline Lipstick,Rs. 1640,1,29-06-25,Delivered,Hyderabad,7
FK-2938,Customer_1938,Electronics,Dell Mouse,1795,1,08-10-25,returned,Chennai,14
FK-2939,Customer_1939,Clothing,Jeans,36825,1,14-10-25,Shipped,Delhi,9%
FK-2940,Customer_1940,Books,Python Crash Course,3600,1,13-04-25,Delivered,Delhi,6
FK-2941,Customer_1941,Beauty,Maybelline Lipstick,50953,1,08-01-25,delivered,BLR,3
FK-2942,Customer_1942,Electronics,Boat Airdopes,Rs. 13138,1,05-04-26,Delivered,Hyd,20
FK-2943,Customer_1943,Electronics,Apple iPhone 15,15561,3,01-06-25,Pending,Delhi,NULL
FK-2944,Customer_1944,,HP Pavilion Laptop,,3,06-09-25,Pending,Hyd,21%
FK-2945,Customer_1945,Clothing,Saree,70543,1,09-04-26,Delivered,Gurgaon,14
FK-2946,Customer_1946,Books,Dune,45996,1,12-12-25,Returned,Gurgaon,4
FK-2947,Customer_1947,Electronics,Sony Headphones,51220,4,14-12-25,delivered,Bengaluru,0
FK-2948,Customer_1948,Books,Atomic Habits,₹35873,3,02-12-25,delivered,Gurgaon,21
fk-2949,Customer_1949,electronics,Sony Headphones,Rs. 4573,1,27-11-25,delivered,Hyd,15
FK-2950,Customer_1950,Clothing,Saree,62806,1,21-05-25,Canceled,Pune,16
FK-2951,Customer_1951,HOME & KITCHEN,Bajaj Iron,-18796,1,Jan 31 2026,Canceled,Delhi,17%
FK-2952,Customer_1952,Books,Dune,₹25799,5,23-10-25,delivered,Hyd,24
FK-2953,Customer_1953,home & kitchen,Bajaj Iron,12340,1,Feb 18 2026,Returned,Bengaluru,N/A
FK-2954,Customer_1954,Clothing,Jeans,₹21401,1,04-05-26,Pending,Pune,N/A
FK-2955,Customer_1955,Books,Rich Dad Poor Dad,61601,5,Dec 31 2025,Canceled,,10
FK-2956,Customer_1956,Home & Kitchen,Bajaj Iron,-42307,2,01-03-26,Canceled,Hyderabad,13
FK-2957,Customer_1957,Books,Python Crash Course,-48999,1,12-04-25,returned,Chennai,9
FK-2958,Customer_1958,ELECTRONICS,Dell Mouse,70303,1,Jan 13 2025,Pending,Hyderabad,NULL
FK-2959,Customer_1959,Shoes,Adidas Sliders,64228,3,23-10-25,returned,Hyd,12
FK-2960,Customer_1960,Home & Kitchen,Prestige Cooker,-69364,1,22-10-25,Returned,Bengaluru,3
FK-2961,Customer_1961,Beauty,Nivea Lotion,Rs. 19234,1,23-03-26,delivered,Chennai,25
2962,Customer_1962,Shoes,Adidas Sliders,61862,1,29-03-25,Shipped,Mumbai,19
FK-2963,Customer_1963,Home & Kitchen,Pigeon Gas Stove,Rs. 65921,2,16-01-25,Delivered,,NULL
FK-2964,Customer_1964,Beauty,Lakme Eyeliner,11262,2,27-06-25,Delivered,Bengaluru,4%
FK-2965,Customer_1965,Electronics,Boat Airdopes,52704,1,04-04-26,Returned,Kolkata,11
FK-2966,,Beauty,Lakme Eyeliner,45211,1,29-09-25,Returned,,7%
FK-2967,Customer_1967,Clothing,Women's Kurta,49366,1,Apr 14 2025,delivered,Hyderabad,18
FK-2968,Customer_1968,Clothing,Men's T-Shirt,74676,2,Jul 15 2025,Delivered,Pune,1
FK-2969,Customer_1969,electronics,Sony Headphones,-34053,1,03-01-25,Canceled,Delhi,18
fk-2970,Customer_1970,Clothing,Saree,27266,2,12-11-25,returned,Kolkata,13
FK-2971,Customer_1971,Electronics,Samsung Galaxy M14,17717,2,19-02-26,Canceled,Mumbai,5%
FK-2972,Customer_1972,Books,Atomic Habits,68203,1,21-01-26,Shipped,Hyderabad,20
FK-2973,Customer_1973,Books,Dune,₹36990,1,08-11-25,delivered,Hyderabad,11
FK-2974,Customer_1974,Beauty,Lakme Eyeliner,49953,1,09-02-25,Canceled,,23
FK-2975,Customer_1975,Clothing,Saree,39126,1,,Shipped,Pune,7
FK-2976,Customer_1976,Books,Python Crash Course,24256,999,14-11-25,Returned,Hyd,1
FK-2977,Customer_1977,Shoes,Nike Running Shoes,63018,2,05-11-25,delivered,Chennai,22
FK-2978,Customer_1978,Home & Kitchen,Pigeon Gas Stove,42578,1,Mar 27 2026,Shipped,,21
FK-2979,Customer_1979,Shoes,Nike Running Shoes,36208,2,06-08-25,Canceled,BLR,7
FK-2980,Customer_1980,Clothing,Jacket,56152,1,,Pending,,20
FK-2981,Customer_1981,Books,Atomic Habits,74734,1,07-08-25,Shipped,Hyd,N/A
fk-2982,Customer_1982,Home & Kitchen,Pigeon Gas Stove,35913,,09-03-26,Canceled,Chennai,8
2983,Customer_1983,Beauty,Lakme Eyeliner,Rs. 44701,999,01-07-25,Canceled,Bengaluru,29
2983,Customer_1983,Beauty,Lakme Eyeliner,Rs. 44701,999,01-07-25,Canceled,Bengaluru,29
FK-2984,Customer_1984,Books,Python Crash Course,48754,1,15-06-25,delivered,Delhi,23%
FK-2985,Customer_1985,Beauty,Maybelline Lipstick,,1,16-09-25,Returned,Mumbai,22
FK-2986,Customer_1986,Clothing,Women's Kurta,Rs. 26459,1,05-01-25,returned,Kolkata,13
fk-2987,Customer_1987,Clothing,Saree,585,1,31-01-25,Pending,Kolkata,20
FK-2988,Customer_1988,Electronics,Apple iPhone 15,Rs. 36214,3,,Canceled,Hyderabad,6
FK-2989,Customer_1989,Home & Kitchen,Milton Thermos,39782,1,,Canceled,Delhi,0
FK-2990,Customer_1990,shoes,Adidas Sliders,₹28850,3,20-07-25,returned,Mumbai,18%
FK-2991,Customer_1991,home & kitchen,Prestige Cooker,43203,3,31-03-25,Shipped,Kolkata,24
FK-2991,Customer_1991,home & kitchen,Prestige Cooker,43203,3,31-03-25,Shipped,Kolkata,24
FK-2992,Customer_1992,Clothing,Jeans,68063,1,21-01-25,Pending,Delhi,
FK-2993,Customer_1993,shoes,Puma Sneakers,62131,1,24-12-25,Canceled,Mumbai,2
fk-2994,Customer_1994,clothing,Saree,33049,2,13-04-26,Pending,Gurgaon,4
FK-2995,Customer_1995,Shoes,Nike Running Shoes,Rs. 61608,2,13-02-25,Pending,Chennai,NULL
FK-2996,Customer_1996,,HP Pavilion Laptop,806,1,Feb 07 2026,delivered,Hyderabad,26
FK-2997,Customer_1997,Beauty,Nivea Lotion,,2,25-10-25,Delivered,Pune,6
fk-2998,,Beauty,Nivea Lotion,18084,1,05-04-26,returned,Kolkata,10%
fk-2998,,Beauty,Nivea Lotion,18084,1,05-04-26,returned,Kolkata,10%
FK-2999,Customer_1999,Clothing,Saree,19450,1,01-02-25,returned,Kolkata,25%
FK-3000,Customer_2000,HOME & KITCHEN,Bajaj Iron,424,1,11-10-25,returned,Mumbai,6
FK-3001,Customer_2001,Beauty,Maybelline Lipstick,65293,,11-01-26,Returned,Hyderabad,7
FK-3002,Customer_2002,Home & Kitchen,Milton Thermos,55346,2,,Pending,Mumbai,
FK-3003,Customer_2003,Clothing,Women's Kurta,64004,1,05-08-25,returned,Pune,1
fk-3004,Customer_2004,Clothing,Women's Kurta,Rs. 41860,1,13-01-26,delivered,Mumbai,N/A
FK-3005,Customer_2005,Clothing,Jacket,26090,1,Dec 18 2025,Canceled,Bengaluru,3%
FK-3006,Customer_2006,Shoes,Adidas Sliders,Rs. 1181,1,05-04-26,returned,Mumbai,20
fk-3007,,Shoes,Puma Sneakers,Rs. 13708,1,29-07-25,Canceled,Gurgaon,8
3008,Customer_2008,Shoes,Nike Running Shoes,Rs. 27038,3,Dec 19 2025,Delivered,Hyderabad,8
FK-3009,Customer_2009,Shoes,Puma Sneakers,26333,1,14-06-25,delivered,Pune,22
FK-3010,Customer_2010,Beauty,Nivea Lotion,-16473,1,13-05-26,Shipped,Mumbai,12
FK-3011,Customer_2011,Shoes,Puma Sneakers,13739,1,05-02-25,delivered,Hyderabad,7
FK-3012,Customer_2012,,Dell Mouse,,1,27-11-25,Shipped,Delhi,3
FK-3013,Customer_2013,Clothing,Jacket,19415,1,Apr 07 2026,Delivered,Gurgaon,5
3014,Customer_2014,Clothing,Men's T-Shirt,20878,4,11-12-25,Delivered,Gurgaon,10%
FK-3015,Customer_2015,Clothing,Women's Kurta,19331,4,29-05-25,Canceled,Gurgaon,1
FK-3016,Customer_2016,beauty,Nivea Lotion,₹50893,4,12-01-26,delivered,Kolkata,12
FK-3017,Customer_2017,Electronics,Boat Airdopes,15733,1,19-08-25,Delivered,Hyderabad,7
FK-3018,Customer_2018,Beauty,Lakme Eyeliner,Rs. 57087,3,18-08-25,Delivered,Delhi,0
FK-3019,Customer_2019,books,Rich Dad Poor Dad,8496,2,04-02-26,returned,Hyderabad,27
FK-3020,Customer_2020,Clothing,Jacket,20372,1,02-10-25,Returned,Hyd,26
fk-3021,Customer_2021,beauty,Nivea Lotion,-45661,1,01-08-25,returned,Pune,29
FK-3022,Customer_2022,Books,Atomic Habits,Rs. 47375,2,16-05-26,delivered,Hyd,6%
FK-3023,Customer_2023,Clothing,Men's T-Shirt,45806,2,24-12-25,Returned,Delhi,
FK-3024,Customer_2024,Beauty,Maybelline Lipstick,20223,5,,returned,Mumbai,2
FK-3025,Customer_2025,Books,Python Crash Course,62326,5,23-02-26,Shipped,Chennai,25
FK-3026,Customer_2026,books,Rich Dad Poor Dad,₹22597,,Mar 14 2026,Canceled,Gurgaon,13
FK-3027,Customer_2027,Home & Kitchen,Milton Thermos,,1,22-12-25,returned,Mumbai,
FK-3028,Customer_2028,shoes,Adidas Sliders,8934,5,24-03-26,Shipped,BLR,23
FK-3029,Customer_2029,Home & Kitchen,Pigeon Gas Stove,60898,1,11-04-25,Canceled,BLR,21
FK-3030,Customer_2030,Books,Python Crash Course,45476,5,May 09 2025,Canceled,Hyderabad,2
FK-3031,Customer_2031,Electronics,Sony Headphones,-70270,1,11-05-25,Shipped,Hyd,30
3032,Customer_2032,Beauty,Maybelline Lipstick,Rs. 4502,2,15-12-25,returned,,0
FK-3033,Customer_2033,Shoes,Puma Sneakers,₹50017,1,04-03-26,Canceled,Bengaluru,15
FK-3034,Customer_2034,Home & Kitchen,Milton Thermos,55632,two,10-11-25,Pending,Bengaluru,1%
FK-3035,Customer_2035,Books,Atomic Habits,68739,2,10-04-26,Shipped,BLR,4%
FK-3036,Customer_2036,Shoes,Adidas Sliders,30473,1,29-07-25,Canceled,Bengaluru,NULL
FK-3037,Customer_2037,Shoes,Adidas Sliders,70671,1,11-09-25,Pending,Hyd,12
FK-3038,Customer_2038,Books,Rich Dad Poor Dad,62526,2,08-02-25,Shipped,Gurgaon,14
FK-3039,Customer_2039,Beauty,Nivea Lotion,46142,999,17-04-25,Shipped,BLR,2%
FK-3040,Customer_2040,Books,Dune,34271,1,02-05-26,delivered,Bengaluru,21
FK-3041,Customer_2041,Books,Dune,Rs. 39696,1,29-12-25,Delivered,Pune,2
FK-3042,,home & kitchen,Bajaj Iron,12349,1,29-01-26,Shipped,Hyderabad,7
FK-3043,,Electronics,HP Pavilion Laptop,41563,1,21-11-25,Shipped,Pune,10
FK-3044,Customer_2044,Books,Python Crash Course,74264,1,20-10-25,delivered,Mumbai,8
FK-3045,Customer_2045,CLOTHING,Men's T-Shirt,-72194,1,Mar 27 2026,Shipped,,9
